text, lemma_, pos_, tag_, dep_, is_alpha, is_stop, is_oov, text
vmss,vmss,NOUN,NN,nsubj,True,False,True,vmss create
create,create,VERB,VB,ROOT,True,False,False,vmss create
iot,iot,NOUN,NN,ROOT,True,False,False,iot hub job list
hub,hub,NOUN,NN,compound,True,False,False,iot hub job list
job,job,NOUN,NN,compound,True,False,False,iot hub job list
list,list,NOUN,NN,dobj,True,False,False,iot hub job list
resource,resource,NOUN,NN,nsubj,True,False,False,resource create
create,create,NOUN,NN,ROOT,True,False,False,resource create
vm,vm,PROPN,NNP,compound,True,False,False,vm boot-diagnostics
boot,boot,NOUN,NN,compound,True,False,False,vm boot-diagnostics
diagnostics,diagnostic,NOUN,NNS,ROOT,True,False,False,vm boot-diagnostics
sf,sf,NOUN,NN,amod,True,False,False,sf cluster create
cluster,cluster,NOUN,NN,nsubj,True,False,False,sf cluster create
create,create,VERB,VBP,ROOT,True,False,False,sf cluster create
vmss,vmss,NOUN,NN,nsubj,True,False,True,vmss stop
stop,stop,NOUN,NN,ROOT,True,False,False,vmss stop
ad,ad,NOUN,NN,compound,True,False,False,ad user show
user,user,NOUN,NN,nsubj,True,False,False,ad user show
show,show,NOUN,NN,ROOT,True,False,False,ad user show
acs,acs,NOUN,NN,compound,True,False,False,acs dcos
dcos,dco,VERB,VBZ,ROOT,True,False,True,acs dcos
network,network,NOUN,NN,compound,True,False,False,network watcher connection-monitor show
watcher,watcher,NOUN,NN,compound,True,False,False,network watcher connection-monitor show
connection,connection,NOUN,NN,compound,True,False,False,network watcher connection-monitor show
monitor,monitor,NOUN,NN,ROOT,True,False,False,network watcher connection-monitor show
show,show,NOUN,NN,dobj,True,False,False,network watcher connection-monitor show
dla,dla,NOUN,NN,compound,True,False,False,dla catalog package list
catalog,catalog,NOUN,NN,compound,True,False,False,dla catalog package list
package,package,NOUN,NN,compound,True,False,False,dla catalog package list
list,list,NOUN,NN,ROOT,True,False,False,dla catalog package list
network,network,NOUN,NN,nsubj,True,False,False,network express-route
express,express,VERB,VBP,ROOT,True,False,False,network express-route
route,route,NOUN,NN,dobj,True,False,False,network express-route
network,network,NOUN,NN,compound,True,False,False,network vnet peering update
vnet,vnet,NOUN,NN,compound,True,False,False,network vnet peering update
peering,peer,VERB,VBG,amod,True,False,False,network vnet peering update
update,update,NOUN,NN,ROOT,True,False,False,network vnet peering update
network,network,NOUN,NN,compound,True,False,False,network nsg list
nsg,nsg,NOUN,NN,compound,True,False,True,network nsg list
list,list,NOUN,NN,ROOT,True,False,False,network nsg list
network,network,NOUN,NN,compound,True,False,False,network dns record-set cname show
dns,dns,NOUN,NN,amod,True,False,False,network dns record-set cname show
record,record,NOUN,NN,compound,True,False,False,network dns record-set cname show
set,set,NOUN,NN,ROOT,True,False,False,network dns record-set cname show
cname,cname,NOUN,NN,compound,True,False,False,network dns record-set cname show
show,show,NOUN,NN,dobj,True,False,False,network dns record-set cname show
vm,vm,PROPN,NNP,ROOT,True,False,False,vm
vmss,vmss,NOUN,NN,nsubj,True,False,True,vmss deallocate
deallocate,deallocate,VERB,VB,ROOT,True,False,False,vmss deallocate
network,network,NOUN,NN,nmod,True,False,False,network public-ip delete
public,public,ADJ,JJ,amod,True,False,False,network public-ip delete
ip,ip,NOUN,NN,nsubj,True,False,False,network public-ip delete
delete,delete,NOUN,NN,ROOT,True,False,False,network public-ip delete
monitor,monitor,NOUN,NN,compound,True,False,False,monitor activity-log alert scope add
activity,activity,NOUN,NN,compound,True,False,False,monitor activity-log alert scope add
log,log,NOUN,NN,compound,True,False,False,monitor activity-log alert scope add
alert,alert,NOUN,NN,compound,True,False,False,monitor activity-log alert scope add
scope,scope,NOUN,NN,nsubj,True,False,False,monitor activity-log alert scope add
add,add,VERB,VBP,ROOT,True,False,False,monitor activity-log alert scope add
acr,acr,NOUN,NN,nsubj,True,False,False,acr build-task logs
build,build,NOUN,NN,ROOT,True,False,False,acr build-task logs
task,task,NOUN,NN,compound,True,False,False,acr build-task logs
logs,log,NOUN,NNS,dobj,True,False,False,acr build-task logs
eventhubs,eventhub,NOUN,NNS,compound,True,False,False,eventhubs georecovery-alias authorization-rule show
georecovery,georecovery,VERB,VBP,ROOT,True,False,True,eventhubs georecovery-alias authorization-rule show
alias,alias,NOUN,NN,compound,True,False,False,eventhubs georecovery-alias authorization-rule show
authorization,authorization,NOUN,NN,compound,True,False,False,eventhubs georecovery-alias authorization-rule show
rule,rule,NOUN,NN,compound,True,False,False,eventhubs georecovery-alias authorization-rule show
show,show,NOUN,NN,dobj,True,False,False,eventhubs georecovery-alias authorization-rule show
ams,ams,DET,DT,ROOT,True,False,False,ams streaming locator list
streaming,streaming,NOUN,NN,acl,True,False,False,ams streaming locator list
locator,locator,NOUN,NN,compound,True,False,False,ams streaming locator list
list,list,NOUN,NN,dobj,True,False,False,ams streaming locator list
eventgrid,eventgrid,ADJ,JJ,amod,True,False,True,eventgrid event-subscription
event,event,NOUN,NN,compound,True,False,False,eventgrid event-subscription
subscription,subscription,NOUN,NN,ROOT,True,False,False,eventgrid event-subscription
servicebus,servicebus,ADJ,JJ,compound,True,False,True,servicebus namespace authorization-rule create
namespace,namespace,NOUN,NN,compound,True,False,False,servicebus namespace authorization-rule create
authorization,authorization,NOUN,NN,compound,True,False,False,servicebus namespace authorization-rule create
rule,rule,NOUN,NN,nsubj,True,False,False,servicebus namespace authorization-rule create
create,create,VERB,VB,ROOT,True,False,False,servicebus namespace authorization-rule create
mysql,mysql,NOUN,NNS,compound,True,False,False,mysql server create
server,server,NOUN,NN,nsubj,True,False,False,mysql server create
create,create,VERB,VBP,ROOT,True,False,False,mysql server create
tag,tag,NOUN,NN,compound,True,False,False,tag list
list,list,NOUN,NN,ROOT,True,False,False,tag list
cloud,cloud,NOUN,NN,nsubj,True,False,False,cloud set
set,set,VERB,VBN,ROOT,True,False,False,cloud set
vm,vm,PROPN,NNP,nsubj,True,False,False,vm redeploy
redeploy,redeploy,NOUN,NN,ROOT,True,False,False,vm redeploy
dls,dls,NOUN,NN,compound,True,False,False,dls account enable-key-vault
account,account,NOUN,NN,nsubj,True,False,False,dls account enable-key-vault
enable,enable,VERB,VBP,ROOT,True,False,False,dls account enable-key-vault
key,key,ADJ,JJ,amod,True,False,False,dls account enable-key-vault
vault,vault,NOUN,NN,dobj,True,False,False,dls account enable-key-vault
dla,dla,NOUN,NN,compound,True,False,False,dla catalog credential
catalog,catalog,NOUN,NN,compound,True,False,False,dla catalog credential
credential,credential,NOUN,NN,ROOT,True,False,False,dla catalog credential
iot,iot,NOUN,NN,ROOT,True,False,False,iot
eventgrid,eventgrid,VERB,VBN,ROOT,True,False,True,eventgrid
cdn,cdn,ADJ,JJ,compound,True,False,False,cdn custom-domain show
custom,custom,NOUN,NN,compound,True,False,False,cdn custom-domain show
domain,domain,NOUN,NN,compound,True,False,False,cdn custom-domain show
show,show,NOUN,NN,ROOT,True,False,False,cdn custom-domain show
network,network,NOUN,NN,nsubj,True,False,False,network express-route auth
express,express,VERB,VBP,ROOT,True,False,False,network express-route auth
route,route,NOUN,NN,compound,True,False,False,network express-route auth
auth,auth,NOUN,NN,dobj,True,False,False,network express-route auth
network,network,NOUN,NN,compound,True,False,False,network dns record-set aaaa create
dns,dns,NOUN,NN,compound,True,False,False,network dns record-set aaaa create
record,record,NOUN,NN,compound,True,False,False,network dns record-set aaaa create
set,set,NOUN,NN,compound,True,False,False,network dns record-set aaaa create
aaaa,aaaa,NOUN,NN,nsubj,True,False,False,network dns record-set aaaa create
create,create,VERB,VB,ROOT,True,False,False,network dns record-set aaaa create
identity,identity,NOUN,NN,ROOT,True,False,False,identity
network,network,NOUN,NN,compound,True,False,False,network application-gateway waf-config list-rule-sets
application,application,NOUN,NN,compound,True,False,False,network application-gateway waf-config list-rule-sets
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway waf-config list-rule-sets
waf,waf,NOUN,NN,compound,True,False,False,network application-gateway waf-config list-rule-sets
config,config,NOUN,NN,compound,True,False,False,network application-gateway waf-config list-rule-sets
list,list,NOUN,NN,compound,True,False,False,network application-gateway waf-config list-rule-sets
rule,rule,NOUN,NN,compound,True,False,False,network application-gateway waf-config list-rule-sets
sets,set,NOUN,NNS,ROOT,True,False,False,network application-gateway waf-config list-rule-sets
cdn,cdn,ADJ,JJ,nmod,True,False,False,cdn origin list
origin,origin,NOUN,NN,compound,True,False,False,cdn origin list
list,list,NOUN,NN,ROOT,True,False,False,cdn origin list
network,network,NOUN,NN,compound,True,False,False,network lb
lb,lb,ADP,IN,ROOT,True,False,False,network lb
monitor,monitor,VERB,VB,ROOT,True,False,False,monitor autoscale profile list
autoscale,autoscale,NOUN,NN,compound,True,False,False,monitor autoscale profile list
profile,profile,NOUN,NN,compound,True,False,False,monitor autoscale profile list
list,list,NOUN,NN,dobj,True,False,False,monitor autoscale profile list
eventhubs,eventhub,NOUN,NNS,compound,True,False,False,eventhubs namespace update
namespace,namespace,VERB,VBP,nsubj,True,False,False,eventhubs namespace update
update,update,NOUN,NN,ROOT,True,False,False,eventhubs namespace update
keyvault,keyvault,NOUN,NN,amod,True,False,True,keyvault certificate issuer admin delete
certificate,certificate,NOUN,NN,compound,True,False,False,keyvault certificate issuer admin delete
issuer,issuer,NOUN,NN,compound,True,False,False,keyvault certificate issuer admin delete
admin,admin,NOUN,NN,nsubj,True,False,False,keyvault certificate issuer admin delete
delete,delete,ADJ,JJ,ROOT,True,False,False,keyvault certificate issuer admin delete
batch,batch,ADJ,JJ,amod,True,False,False,batch job set
job,job,NOUN,NN,nsubj,True,False,False,batch job set
set,set,VERB,VBN,ROOT,True,False,False,batch job set
network,network,NOUN,NN,compound,True,False,False,network watcher list
watcher,watcher,NOUN,NN,compound,True,False,False,network watcher list
list,list,NOUN,NN,ROOT,True,False,False,network watcher list
functionapp,functionapp,ADJ,JJ,compound,True,False,True,functionapp config ssl upload
config,config,NOUN,NN,compound,True,False,False,functionapp config ssl upload
ssl,ssl,NOUN,NN,nsubj,True,False,False,functionapp config ssl upload
upload,upload,NOUN,NN,ROOT,True,False,False,functionapp config ssl upload
sql,sql,NOUN,NN,compound,True,False,False,sql server ad-admin list
server,server,NOUN,NN,compound,True,False,False,sql server ad-admin list
ad,ad,NOUN,NN,compound,True,False,False,sql server ad-admin list
admin,admin,NOUN,NN,compound,True,False,False,sql server ad-admin list
list,list,NOUN,NN,ROOT,True,False,False,sql server ad-admin list
storage,storage,NOUN,NN,compound,True,False,False,storage message update
message,message,NOUN,NN,compound,True,False,False,storage message update
update,update,NOUN,NN,ROOT,True,False,False,storage message update
storage,storage,NOUN,NN,compound,True,False,False,storage file copy start-batch
file,file,NOUN,NN,compound,True,False,False,storage file copy start-batch
copy,copy,NOUN,NN,nsubj,True,False,False,storage file copy start-batch
start,start,NOUN,NN,ROOT,True,False,False,storage file copy start-batch
batch,batch,NOUN,NN,dobj,True,False,False,storage file copy start-batch
aks,aks,VERB,VB,nsubj,True,False,False,aks use-dev-spaces
use,use,NOUN,NN,ROOT,True,False,False,aks use-dev-spaces
dev,dev,NOUN,NN,compound,True,False,False,aks use-dev-spaces
spaces,space,NOUN,NNS,dobj,True,False,False,aks use-dev-spaces
network,network,NOUN,NN,compound,True,False,False,network watcher connection-monitor
watcher,watcher,NOUN,NN,compound,True,False,False,network watcher connection-monitor
connection,connection,NOUN,NN,compound,True,False,False,network watcher connection-monitor
monitor,monitor,NOUN,NN,ROOT,True,False,False,network watcher connection-monitor
eventhubs,eventhub,NOUN,NNS,ROOT,True,False,False,eventhubs eventhub consumer-group create
eventhub,eventhub,ADJ,JJ,amod,True,False,True,eventhubs eventhub consumer-group create
consumer,consumer,NOUN,NN,compound,True,False,False,eventhubs eventhub consumer-group create
group,group,NOUN,NN,nsubj,True,False,False,eventhubs eventhub consumer-group create
create,create,VERB,VBP,relcl,True,False,False,eventhubs eventhub consumer-group create
dla,dla,NOUN,NN,compound,True,False,False,dla catalog table list
catalog,catalog,NOUN,NN,compound,True,False,False,dla catalog table list
table,table,NOUN,NN,compound,True,False,False,dla catalog table list
list,list,NOUN,NN,ROOT,True,False,False,dla catalog table list
group,group,NOUN,NN,compound,True,False,False,group lock show
lock,lock,NOUN,NN,compound,True,False,False,group lock show
show,show,NOUN,NN,ROOT,True,False,False,group lock show
batch,batch,NOUN,NN,amod,True,False,False,batch application package delete
application,application,NOUN,NN,compound,True,False,False,batch application package delete
package,package,NOUN,NN,nsubj,True,False,False,batch application package delete
delete,delete,ADJ,JJ,ROOT,True,False,False,batch application package delete
sql,sql,NOUN,NN,nmod,True,False,False,sql elastic-pool op list
elastic,elastic,ADJ,JJ,amod,True,False,False,sql elastic-pool op list
pool,pool,NOUN,NN,compound,True,False,False,sql elastic-pool op list
op,op,NOUN,NN,compound,True,False,False,sql elastic-pool op list
list,list,NOUN,NN,ROOT,True,False,False,sql elastic-pool op list
network,network,NOUN,NN,compound,True,False,False,network application-gateway http-settings delete
application,application,NOUN,NN,compound,True,False,False,network application-gateway http-settings delete
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway http-settings delete
http,http,NOUN,NN,compound,True,False,False,network application-gateway http-settings delete
